currSessionId,currGameId,currRoundId,playerId,playerType,playerCurrInvestEcon,playerCurrInvestEnv,playerEconState,envState
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,3,AI-RANDOM,AI-RANDOM,4,1,0.29,0.74
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,4,AI-RANDOM,AI-RANDOM,0,5,0.21,0.77
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,4,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.77
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,5,AI-RANDOM,AI-RANDOM,1,4,0.18,0.75
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,5,AI-RANDOM,AI-RANDOM,1,4,0.13,0.75
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,5,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.75
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,6,AI-RANDOM,AI-RANDOM,3,2,0.14,0.76
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,6,AI-RANDOM,AI-RANDOM,0,5,0.13,0.76
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,6,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.76
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,7,AI-RANDOM,AI-RANDOM,5,0,0.17,0.67
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,7,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.67
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,7,AI-RANDOM,AI-RANDOM,5,0,0.22,0.67
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,8,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.78
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,8,AI-RANDOM,AI-RANDOM,1,4,0.19,0.78
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,8,AI-RANDOM,AI-RANDOM,0,5,0.1,0.78
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,9,AI-RANDOM,AI-RANDOM,4,1,0.27,0.74
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,9,AI-RANDOM,AI-RANDOM,0,5,0.02000002,0.74
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,9,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.74
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,10,AI-RANDOM,AI-RANDOM,1,4,0.01000002,0.72
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,10,AI-RANDOM,AI-RANDOM,1,4,0.24,0.72
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,10,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.72
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,11,AI-RANDOM,AI-RANDOM,5,0,0.27,0.5600001
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,12,AI-RANDOM,AI-RANDOM,5,0,0.24,0.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,12,AI-RANDOM,AI-RANDOM,4,1,0.44,0.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,11,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.5600001
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,11,AI-RANDOM,AI-RANDOM,5,0,0.08000003,0.5600001
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,12,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,13,AI-RANDOM,AI-RANDOM,1,4,0.25,0.61
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,13,AI-RANDOM,AI-RANDOM,5,0,0.52,0.61
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,13,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.61
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,14,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,1,4,0,0.67
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,14,AI-RANDOM,AI-RANDOM,2,3,0.27,0.67
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,14,AI-RANDOM,AI-RANDOM,4,1,0.6,0.67
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,15,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,1,4,0,0.7
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,15,AI-RANDOM,AI-RANDOM,2,3,0.66,0.7
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,16,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,2,3,0.03,0.4699999
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,15,AI-RANDOM,AI-RANDOM,1,4,0.27,0.7
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,16,AI-RANDOM,AI-RANDOM,5,0,0.78,0.4699999
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,16,AI-RANDOM,AI-RANDOM,4,1,0.34,0.4699999
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,17,AI-RANDOM,AI-RANDOM,2,3,0.8,0.5799999
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,17,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,1,4,0,0.5799999
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,17,AI-RANDOM,AI-RANDOM,1,4,0.28,0.5799999
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,18,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.74
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,19,AI-RANDOM,AI-RANDOM,1,4,0.71,0.84
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,18,AI-RANDOM,AI-RANDOM,1,4,0.77,0.74
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,18,AI-RANDOM,AI-RANDOM,1,4,0.24,0.74
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,19,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.84
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,19,AI-RANDOM,AI-RANDOM,2,3,0.24,0.84
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,20,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.82
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,20,AI-RANDOM,AI-RANDOM,2,3,0.7,0.82
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,20,AI-RANDOM,AI-RANDOM,2,3,0.19,0.82
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,21,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,1,4,0,0.74
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,21,AI-RANDOM,AI-RANDOM,5,0,0.3,0.74
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,21,AI-RANDOM,AI-RANDOM,2,3,0.72,0.74
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,22,AI-RANDOM,AI-RANDOM,2,3,0.3200001,0.77
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,23,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.7
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,23,AI-RANDOM,AI-RANDOM,3,2,0.3500001,0.7
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,22,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.77
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,22,AI-RANDOM,AI-RANDOM,3,2,0.73,0.77
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,23,AI-RANDOM,AI-RANDOM,3,2,0.72,0.7
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,24,AI-RANDOM,AI-RANDOM,0,5,0.2600001,0.69
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,24,AI-RANDOM,AI-RANDOM,2,3,0.77,0.69
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,24,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.69
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,26,AI-RANDOM,AI-RANDOM,2,3,0.3800001,0.68
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,26,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,1,4,0,0.68
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,25,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.78
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,25,AI-RANDOM,AI-RANDOM,0,5,0.71,0.78
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,25,AI-RANDOM,AI-RANDOM,5,0,0.37,0.78
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,26,AI-RANDOM,AI-RANDOM,0,5,0.62,0.68
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,27,AI-RANDOM,AI-RANDOM,4,1,0.72,0.75
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,27,AI-RANDOM,AI-RANDOM,2,3,0.4300001,0.75
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,27,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.75
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,28,AI-RANDOM,AI-RANDOM,1,4,0.72,0.74
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,28,AI-RANDOM,AI-RANDOM,0,5,0.3300001,0.74
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,28,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.74
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,29,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.66
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,29,AI-RANDOM,AI-RANDOM,2,3,0.6899999,0.66
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,30,AI-RANDOM,AI-RANDOM,0,5,0.3700001,0.6999999
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,30,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.6999999
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,29,AI-RANDOM,AI-RANDOM,4,1,0.4200001,0.66
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,30,AI-RANDOM,AI-RANDOM,5,0,0.7499999,0.6999999
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,31,AI-RANDOM,AI-RANDOM,3,2,0.4200001,0.66
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,31,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,1,4,0,0.66
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,31,AI-RANDOM,AI-RANDOM,1,4,0.7399999,0.66
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,32,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.64
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,32,AI-RANDOM,AI-RANDOM,3,2,0.4700001,0.64
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,32,AI-RANDOM,AI-RANDOM,5,0,0.88,0.64
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,33,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.8
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,33,AI-RANDOM,AI-RANDOM,3,2,0.5600001,0.8
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,33,AI-RANDOM,AI-RANDOM,2,3,0.86,0.8
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,34,AI-RANDOM,AI-RANDOM,4,1,0.6300001,0.75
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,34,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.75
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,35,AI-RANDOM,AI-RANDOM,1,4,0.6,0.69
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,35,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.69
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,35,AI-RANDOM,AI-RANDOM,0,5,0.75,0.69
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,34,AI-RANDOM,AI-RANDOM,0,5,0.81,0.75
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,36,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.79
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,36,AI-RANDOM,AI-RANDOM,1,4,0.56,0.79
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,36,AI-RANDOM,AI-RANDOM,3,2,0.76,0.79
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,37,AI-RANDOM,AI-RANDOM,3,2,0.5599999,0.75
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,37,AI-RANDOM,AI-RANDOM,2,3,0.72,0.75
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,37,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,2,3,0,0.75
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,38,AI-RANDOM,AI-RANDOM,4,1,0.7599999,0.67
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,38,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,1,4,0,0.67
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,38,AI-RANDOM,AI-RANDOM,5,0,0.67,0.67
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,39,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.72
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,39,AI-RANDOM,AI-RANDOM,3,2,0.8199999,0.72
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,39,AI-RANDOM,AI-RANDOM,0,5,0.5699999,0.72
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,40,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.7
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,40,AI-RANDOM,AI-RANDOM,0,5,0.7699999,0.7
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,41,AI-RANDOM,AI-RANDOM,1,4,0.4799999,0.79
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,41,AI-RANDOM,AI-RANDOM,1,4,0.7499999,0.79
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,40,AI-RANDOM,AI-RANDOM,1,4,0.5299999,0.7
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,41,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.79
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,42,AI-RANDOM,AI-RANDOM,2,3,0.4599999,0.73
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,42,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.73
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,42,AI-RANDOM,AI-RANDOM,4,1,0.8899999,0.73
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,43,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,1,4,0,0.78
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,44,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,1,4,0,0.67
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,44,AI-RANDOM,AI-RANDOM,0,5,0.8199999,0.67
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,43,AI-RANDOM,AI-RANDOM,1,4,0.8899999,0.78
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,43,AI-RANDOM,AI-RANDOM,4,1,0.5299999,0.78
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,44,AI-RANDOM,AI-RANDOM,3,2,0.5699999,0.67
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,45,AI-RANDOM,AI-RANDOM,2,3,0.5999998,0.78
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,45,AI-RANDOM,AI-RANDOM,2,3,0.7799999,0.78
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,45,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.78
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,46,AI-RANDOM,AI-RANDOM,0,5,0.7099999,0.79
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,46,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.79
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,46,AI-RANDOM,AI-RANDOM,5,0,0.7799998,0.79
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,47,AI-RANDOM,AI-RANDOM,1,4,0.6699999,0.69
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,47,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.69
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,48,AI-RANDOM,AI-RANDOM,0,5,0.5599999,0.67
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,48,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.67
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,47,AI-RANDOM,AI-RANDOM,5,0,0.96,0.69
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,48,AI-RANDOM,AI-RANDOM,4,1,0.9,0.67
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,49,AI-RANDOM,AI-RANDOM,1,4,0.88,0.73
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,49,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,0,0.73
"041834AQH['CI', 'RANDOM', 'RANDOM']",111,49,AI-RANDOM,AI-RANDOM,4,1,0.6099999,0.73
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,0,AI-RANDOM,AI-RANDOM,4,1,0.21,0.3
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,0,AI-RANDOM,AI-RANDOM,4,1,0.15,0.3
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,2,3,0.12,0.3
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,1,AI-RANDOM,AI-RANDOM,4,1,0.3,0.2799999
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,2,3,0.07,0.2799999
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,1,AI-RANDOM,AI-RANDOM,3,2,0.19,0.2799999
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,2,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,3,2,0.04000001,0.46
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,2,AI-RANDOM,AI-RANDOM,2,3,0.2,0.46
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,2,AI-RANDOM,AI-RANDOM,0,5,0.27,0.46
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,3,AI-RANDOM,AI-RANDOM,0,5,0.1,0.67
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,3,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,4,1,0.09000001,0.67
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,4,AI-RANDOM,AI-RANDOM,5,0,0.33,0.5
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,3,AI-RANDOM,AI-RANDOM,1,4,0.23,0.67
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,4,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.25,0.5
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,4,AI-RANDOM,AI-RANDOM,3,2,0.11,0.5
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,5,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.4,0.49
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,5,AI-RANDOM,AI-RANDOM,0,5,0.03000005,0.49
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,5,AI-RANDOM,AI-RANDOM,3,2,0.33,0.49
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,6,AI-RANDOM,AI-RANDOM,1,4,4.470348E-08,0.48
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,6,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.5100001,0.48
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,6,AI-RANDOM,AI-RANDOM,3,2,0.38,0.48
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,7,AI-RANDOM,AI-RANDOM,5,0,0.48,0.45
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,8,AI-RANDOM,AI-RANDOM,5,0,0.1600001,0.28
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,8,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.71,0.28
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,7,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.6,0.45
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,7,AI-RANDOM,AI-RANDOM,2,3,0.03000005,0.45
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,8,AI-RANDOM,AI-RANDOM,3,2,0.52,0.28
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,9,AI-RANDOM,AI-RANDOM,0,5,0.42,0.28
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,9,AI-RANDOM,AI-RANDOM,5,0,0.23,0.28
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,9,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.77,0.28
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,10,AI-RANDOM,AI-RANDOM,5,0,0.22,0.08000003
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,10,AI-RANDOM,AI-RANDOM,5,0,0.49,0.08000003
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,10,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.8800001,0.08000003
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,11,AI-RANDOM,AI-RANDOM,0,5,0.42,0.12
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,11,AI-RANDOM,AI-RANDOM,1,4,0.16,0.12
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,11,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.92,0.12
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,12,AI-RANDOM,AI-RANDOM,5,0,0.32,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,13,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,0.94,0
"041834AQH['CI', 'RANDOM', 'RANDOM']",112,12,AI-RANDOM,AI-RANDOM,4,1,0.5,0
